media_id,selected_rank,expected_sha256,source_observed_sha256,artifact_filename,artifact_sha256,size_bytes,shape,dtype
IMG_007598,1,43014fe78aafa06a82e317800c1a6eb14c5779e05d67922586d7bd4809d32e10,43014fe78aafa06a82e317800c1a6eb14c5779e05d67922586d7bd4809d32e10,IMG_007598__r01.npy,43014fe78aafa06a82e317800c1a6eb14c5779e05d67922586d7bd4809d32e10,147584,4x96x96,float32
IMG_007601,1,0368d294c4e1e5e33aa51c593cbe64df3095225788b6665aa29ec31f1d8d0c86,0368d294c4e1e5e33aa51c593cbe64df3095225788b6665aa29ec31f1d8d0c86,IMG_007601__r01.npy,0368d294c4e1e5e33aa51c593cbe64df3095225788b6665aa29ec31f1d8d0c86,147584,4x96x96,float32
IMG_007602,1,f0046e358dce38794c066efbc7eba5d8cd013651e0ab4c148db3b1169856ff74,f0046e358dce38794c066efbc7eba5d8cd013651e0ab4c148db3b1169856ff74,IMG_007602__r01.npy,f0046e358dce38794c066efbc7eba5d8cd013651e0ab4c148db3b1169856ff74,147584,4x96x96,float32
IMG_007603,1,417d6cf0ee17ba17610410fa9114b74da45517aa7d60c70379b5e36daade7935,417d6cf0ee17ba17610410fa9114b74da45517aa7d60c70379b5e36daade7935,IMG_007603__r01.npy,417d6cf0ee17ba17610410fa9114b74da45517aa7d60c70379b5e36daade7935,147584,4x96x96,float32
IMG_007603,2,417d6cf0ee17ba17610410fa9114b74da45517aa7d60c70379b5e36daade7935,417d6cf0ee17ba17610410fa9114b74da45517aa7d60c70379b5e36daade7935,IMG_007603__r02.npy,417d6cf0ee17ba17610410fa9114b74da45517aa7d60c70379b5e36daade7935,147584,4x96x96,float32
IMG_007606,1,eda32d2e25642708fe23fab817f3d282016dc6160a20cb10033a71577f1490d8,eda32d2e25642708fe23fab817f3d282016dc6160a20cb10033a71577f1490d8,IMG_007606__r01.npy,eda32d2e25642708fe23fab817f3d282016dc6160a20cb10033a71577f1490d8,147584,4x96x96,float32
IMG_007606,2,d7fa0be318df6cac787989e41246c161ee562937d6823a86b7baf8e90d716d27,d7fa0be318df6cac787989e41246c161ee562937d6823a86b7baf8e90d716d27,IMG_007606__r02.npy,d7fa0be318df6cac787989e41246c161ee562937d6823a86b7baf8e90d716d27,147584,4x96x96,float32
IMG_007608,1,7fc67f139ead6414edd01aebc6e211d99ecf85d92819bf1117668c36fd393b77,7fc67f139ead6414edd01aebc6e211d99ecf85d92819bf1117668c36fd393b77,IMG_007608__r01.npy,7fc67f139ead6414edd01aebc6e211d99ecf85d92819bf1117668c36fd393b77,147584,4x96x96,float32
IMG_007609,1,cbbfa47b1fbf7030ef93fd1dc3fcca90ad31462c9169b644991bdebf892a134e,cbbfa47b1fbf7030ef93fd1dc3fcca90ad31462c9169b644991bdebf892a134e,IMG_007609__r01.npy,cbbfa47b1fbf7030ef93fd1dc3fcca90ad31462c9169b644991bdebf892a134e,147584,4x96x96,float32
IMG_007611,1,da9ccf0d76ede24aa69ca215ee9206c4fd5adfba1b87999434584bce77434d06,da9ccf0d76ede24aa69ca215ee9206c4fd5adfba1b87999434584bce77434d06,IMG_007611__r01.npy,da9ccf0d76ede24aa69ca215ee9206c4fd5adfba1b87999434584bce77434d06,147584,4x96x96,float32
IMG_007612,1,0897852e0ded601581ba83cc9c801f9a2e8a44ef5c29aabe5164e32675cd7d57,0897852e0ded601581ba83cc9c801f9a2e8a44ef5c29aabe5164e32675cd7d57,IMG_007612__r01.npy,0897852e0ded601581ba83cc9c801f9a2e8a44ef5c29aabe5164e32675cd7d57,147584,4x96x96,float32
IMG_007614,1,80ce42b3beb10f18fe1413d4bf878b3cc1e2c3ad957ae39d0ab9343367367157,80ce42b3beb10f18fe1413d4bf878b3cc1e2c3ad957ae39d0ab9343367367157,IMG_007614__r01.npy,80ce42b3beb10f18fe1413d4bf878b3cc1e2c3ad957ae39d0ab9343367367157,147584,4x96x96,float32
IMG_007617,1,d06b133d0b36593d24cd38496e1971c3564585d7e5224b44f412675d705c2548,d06b133d0b36593d24cd38496e1971c3564585d7e5224b44f412675d705c2548,IMG_007617__r01.npy,d06b133d0b36593d24cd38496e1971c3564585d7e5224b44f412675d705c2548,147584,4x96x96,float32
IMG_007618,1,a45ec2d148614d6b49b2da1e7fd673f88f4bceae2b369b9f78fcf661d00ba40a,a45ec2d148614d6b49b2da1e7fd673f88f4bceae2b369b9f78fcf661d00ba40a,IMG_007618__r01.npy,a45ec2d148614d6b49b2da1e7fd673f88f4bceae2b369b9f78fcf661d00ba40a,147584,4x96x96,float32
IMG_007626,1,833e548cbfcd33d4238992439fc1fa9f232033b8170916e258b2057daf1913bf,833e548cbfcd33d4238992439fc1fa9f232033b8170916e258b2057daf1913bf,IMG_007626__r01.npy,833e548cbfcd33d4238992439fc1fa9f232033b8170916e258b2057daf1913bf,147584,4x96x96,float32
IMG_007627,1,66338c9637e782bd409745992d74941215adb175a76f5668bef132f6abe29621,66338c9637e782bd409745992d74941215adb175a76f5668bef132f6abe29621,IMG_007627__r01.npy,66338c9637e782bd409745992d74941215adb175a76f5668bef132f6abe29621,147584,4x96x96,float32
IMG_007631,1,97fa241e191dd7a1a5f2a837e22fd437eb9d6a4b619b97ce1b69e470f119fb06,97fa241e191dd7a1a5f2a837e22fd437eb9d6a4b619b97ce1b69e470f119fb06,IMG_007631__r01.npy,97fa241e191dd7a1a5f2a837e22fd437eb9d6a4b619b97ce1b69e470f119fb06,147584,4x96x96,float32
IMG_007632,1,02a0c2271d3b2b4b3889052228a4cd86df45650160ca1b23a7163bbe5ae665a7,02a0c2271d3b2b4b3889052228a4cd86df45650160ca1b23a7163bbe5ae665a7,IMG_007632__r01.npy,02a0c2271d3b2b4b3889052228a4cd86df45650160ca1b23a7163bbe5ae665a7,147584,4x96x96,float32
IMG_007634,1,5efbb264965eefdc585f12132e015ec900e694ff17b5898b676259a720d3161a,5efbb264965eefdc585f12132e015ec900e694ff17b5898b676259a720d3161a,IMG_007634__r01.npy,5efbb264965eefdc585f12132e015ec900e694ff17b5898b676259a720d3161a,147584,4x96x96,float32
IMG_007634,2,5efbb264965eefdc585f12132e015ec900e694ff17b5898b676259a720d3161a,5efbb264965eefdc585f12132e015ec900e694ff17b5898b676259a720d3161a,IMG_007634__r02.npy,5efbb264965eefdc585f12132e015ec900e694ff17b5898b676259a720d3161a,147584,4x96x96,float32
IMG_007635,1,d7033d8e98403cfcc5252f6d811da1c39c6991ea6e0d7dcaf6ab88cadc9104dd,d7033d8e98403cfcc5252f6d811da1c39c6991ea6e0d7dcaf6ab88cadc9104dd,IMG_007635__r01.npy,d7033d8e98403cfcc5252f6d811da1c39c6991ea6e0d7dcaf6ab88cadc9104dd,147584,4x96x96,float32
IMG_007637,1,701f9dcb4c4e9acc8cc26dda33c2076a734701254e36a511f467c39f908fe8ce,701f9dcb4c4e9acc8cc26dda33c2076a734701254e36a511f467c39f908fe8ce,IMG_007637__r01.npy,701f9dcb4c4e9acc8cc26dda33c2076a734701254e36a511f467c39f908fe8ce,147584,4x96x96,float32
IMG_007642,1,a026bad3af89f0cdaf331371ffe9c2adcc4b10504d7a33555a18dbbf843115cb,a026bad3af89f0cdaf331371ffe9c2adcc4b10504d7a33555a18dbbf843115cb,IMG_007642__r01.npy,a026bad3af89f0cdaf331371ffe9c2adcc4b10504d7a33555a18dbbf843115cb,147584,4x96x96,float32
IMG_007642,2,ede695be73b52b051269615923c8927e88fdb76ca6f5606320cda68f17730b27,ede695be73b52b051269615923c8927e88fdb76ca6f5606320cda68f17730b27,IMG_007642__r02.npy,ede695be73b52b051269615923c8927e88fdb76ca6f5606320cda68f17730b27,147584,4x96x96,float32
IMG_007643,1,df807926f22d826e2d2f4ac036ba9adf1d08999bf98e18dd693fd5b6ed9ab590,df807926f22d826e2d2f4ac036ba9adf1d08999bf98e18dd693fd5b6ed9ab590,IMG_007643__r01.npy,df807926f22d826e2d2f4ac036ba9adf1d08999bf98e18dd693fd5b6ed9ab590,147584,4x96x96,float32
IMG_007646,1,8602d1a11ff1505dce414efb69baecf374c86d4ad661cede6d562c83796352e4,8602d1a11ff1505dce414efb69baecf374c86d4ad661cede6d562c83796352e4,IMG_007646__r01.npy,8602d1a11ff1505dce414efb69baecf374c86d4ad661cede6d562c83796352e4,147584,4x96x96,float32
IMG_007647,1,538e1c74975ab920a468081b0156273df678497148eccf9d3734a38c450be2b8,538e1c74975ab920a468081b0156273df678497148eccf9d3734a38c450be2b8,IMG_007647__r01.npy,538e1c74975ab920a468081b0156273df678497148eccf9d3734a38c450be2b8,147584,4x96x96,float32
IMG_007647,2,3222d42af5b3f1b7106138a68bd325b54af096e120350478fa7c71cf4c513261,3222d42af5b3f1b7106138a68bd325b54af096e120350478fa7c71cf4c513261,IMG_007647__r02.npy,3222d42af5b3f1b7106138a68bd325b54af096e120350478fa7c71cf4c513261,147584,4x96x96,float32
IMG_007648,1,8e8c3992adcc6cfb26e8cf21faae952c2cd0b925c34674143e7e3334e7dc723a,8e8c3992adcc6cfb26e8cf21faae952c2cd0b925c34674143e7e3334e7dc723a,IMG_007648__r01.npy,8e8c3992adcc6cfb26e8cf21faae952c2cd0b925c34674143e7e3334e7dc723a,147584,4x96x96,float32
IMG_007650,1,313dd7de5863242bd43aa03e685e1a538e1184c144fb2ce06c8800ccdf930446,313dd7de5863242bd43aa03e685e1a538e1184c144fb2ce06c8800ccdf930446,IMG_007650__r01.npy,313dd7de5863242bd43aa03e685e1a538e1184c144fb2ce06c8800ccdf930446,147584,4x96x96,float32
IMG_007650,2,7912a3301667ccaa2332bf85fee8368cd71d30ec62b026d607f69c885003d988,7912a3301667ccaa2332bf85fee8368cd71d30ec62b026d607f69c885003d988,IMG_007650__r02.npy,7912a3301667ccaa2332bf85fee8368cd71d30ec62b026d607f69c885003d988,147584,4x96x96,float32
IMG_007652,1,0859282fa04b8943cf6dc5e2363a8753574d218700853b861c441b0ebb91eb07,0859282fa04b8943cf6dc5e2363a8753574d218700853b861c441b0ebb91eb07,IMG_007652__r01.npy,0859282fa04b8943cf6dc5e2363a8753574d218700853b861c441b0ebb91eb07,147584,4x96x96,float32
IMG_007652,2,b5b5c92bd041b5da6936340de9f3777a17f71b19042c278b731446d1e97838fa,b5b5c92bd041b5da6936340de9f3777a17f71b19042c278b731446d1e97838fa,IMG_007652__r02.npy,b5b5c92bd041b5da6936340de9f3777a17f71b19042c278b731446d1e97838fa,147584,4x96x96,float32
IMG_007654,1,5f87108b5387614790b1dd854507c775cd85cfef677b184142950fefa2a49e82,5f87108b5387614790b1dd854507c775cd85cfef677b184142950fefa2a49e82,IMG_007654__r01.npy,5f87108b5387614790b1dd854507c775cd85cfef677b184142950fefa2a49e82,147584,4x96x96,float32
IMG_007654,2,5f87108b5387614790b1dd854507c775cd85cfef677b184142950fefa2a49e82,5f87108b5387614790b1dd854507c775cd85cfef677b184142950fefa2a49e82,IMG_007654__r02.npy,5f87108b5387614790b1dd854507c775cd85cfef677b184142950fefa2a49e82,147584,4x96x96,float32
IMG_007655,1,572c5c38f549c7dd8c046e492d9b4e4622b57cdcf081c817b0a9194707a14283,572c5c38f549c7dd8c046e492d9b4e4622b57cdcf081c817b0a9194707a14283,IMG_007655__r01.npy,572c5c38f549c7dd8c046e492d9b4e4622b57cdcf081c817b0a9194707a14283,147584,4x96x96,float32
IMG_007655,2,572c5c38f549c7dd8c046e492d9b4e4622b57cdcf081c817b0a9194707a14283,572c5c38f549c7dd8c046e492d9b4e4622b57cdcf081c817b0a9194707a14283,IMG_007655__r02.npy,572c5c38f549c7dd8c046e492d9b4e4622b57cdcf081c817b0a9194707a14283,147584,4x96x96,float32
IMG_007656,1,c2a0a0e7066414dee37046f01034559ba2d281297dddaee07463dd28607679d0,c2a0a0e7066414dee37046f01034559ba2d281297dddaee07463dd28607679d0,IMG_007656__r01.npy,c2a0a0e7066414dee37046f01034559ba2d281297dddaee07463dd28607679d0,147584,4x96x96,float32
IMG_007656,2,932e9b6e53e2ef813653afe2621d87565a167a57987323fe597a65596ff0036e,932e9b6e53e2ef813653afe2621d87565a167a57987323fe597a65596ff0036e,IMG_007656__r02.npy,932e9b6e53e2ef813653afe2621d87565a167a57987323fe597a65596ff0036e,147584,4x96x96,float32
IMG_007658,1,9d7dac13e9e9c7774e16ab9de36bde7ab5daa64c4410173da45d2cfbc275e353,9d7dac13e9e9c7774e16ab9de36bde7ab5daa64c4410173da45d2cfbc275e353,IMG_007658__r01.npy,9d7dac13e9e9c7774e16ab9de36bde7ab5daa64c4410173da45d2cfbc275e353,147584,4x96x96,float32
IMG_007659,1,f9bc1845c6f4e09fd8501aa68750f431caee85213014558707cdb598dd6530c0,f9bc1845c6f4e09fd8501aa68750f431caee85213014558707cdb598dd6530c0,IMG_007659__r01.npy,f9bc1845c6f4e09fd8501aa68750f431caee85213014558707cdb598dd6530c0,147584,4x96x96,float32
IMG_007659,2,a3ec178fb962007ceba1dfb75f2d116cf3d390ee0d4f993db7365ac31cd01ecb,a3ec178fb962007ceba1dfb75f2d116cf3d390ee0d4f993db7365ac31cd01ecb,IMG_007659__r02.npy,a3ec178fb962007ceba1dfb75f2d116cf3d390ee0d4f993db7365ac31cd01ecb,147584,4x96x96,float32
IMG_007661,1,b079ca904914d36145b8b40907e2eaa0981583f47303551679acb46afa1c7e79,b079ca904914d36145b8b40907e2eaa0981583f47303551679acb46afa1c7e79,IMG_007661__r01.npy,b079ca904914d36145b8b40907e2eaa0981583f47303551679acb46afa1c7e79,147584,4x96x96,float32
IMG_007661,2,4e0e5150407a95b8d1180ba0e2fc25774110c3364f88667c858f5b07e518877f,4e0e5150407a95b8d1180ba0e2fc25774110c3364f88667c858f5b07e518877f,IMG_007661__r02.npy,4e0e5150407a95b8d1180ba0e2fc25774110c3364f88667c858f5b07e518877f,147584,4x96x96,float32
IMG_007665,1,b8c35369d29f8bb4bbc5dfadb74ec32ae99bd4210c2f1c6b70f7ae1d940ddd71,b8c35369d29f8bb4bbc5dfadb74ec32ae99bd4210c2f1c6b70f7ae1d940ddd71,IMG_007665__r01.npy,b8c35369d29f8bb4bbc5dfadb74ec32ae99bd4210c2f1c6b70f7ae1d940ddd71,147584,4x96x96,float32
IMG_007665,2,4025e4c03267e951469b6b3291316f82176b4fba653972212eff38072e4e824d,4025e4c03267e951469b6b3291316f82176b4fba653972212eff38072e4e824d,IMG_007665__r02.npy,4025e4c03267e951469b6b3291316f82176b4fba653972212eff38072e4e824d,147584,4x96x96,float32
IMG_007667,1,932a3c4589cf7ede097ee0f8131fc6aa8e879e73131e4bb43106044bbe96d959,932a3c4589cf7ede097ee0f8131fc6aa8e879e73131e4bb43106044bbe96d959,IMG_007667__r01.npy,932a3c4589cf7ede097ee0f8131fc6aa8e879e73131e4bb43106044bbe96d959,147584,4x96x96,float32
IMG_007672,1,8ebbef21bb7895eb3623ae6123da5eb90b2bcf21443ff62c94607a433b0b16e7,8ebbef21bb7895eb3623ae6123da5eb90b2bcf21443ff62c94607a433b0b16e7,IMG_007672__r01.npy,8ebbef21bb7895eb3623ae6123da5eb90b2bcf21443ff62c94607a433b0b16e7,147584,4x96x96,float32
IMG_007673,1,65389ba7f9fde4b3ca8e30d0bfb5a727a05418f1455052f5163e55b81a109e72,65389ba7f9fde4b3ca8e30d0bfb5a727a05418f1455052f5163e55b81a109e72,IMG_007673__r01.npy,65389ba7f9fde4b3ca8e30d0bfb5a727a05418f1455052f5163e55b81a109e72,147584,4x96x96,float32
IMG_007673,2,1853c809282d90d21b6b81b22689b0288b43a98ac6696e1f7e8315833981cee7,1853c809282d90d21b6b81b22689b0288b43a98ac6696e1f7e8315833981cee7,IMG_007673__r02.npy,1853c809282d90d21b6b81b22689b0288b43a98ac6696e1f7e8315833981cee7,147584,4x96x96,float32
IMG_007674,1,3f942c0954961527274b6865fa1fbbcf3c6ceee23daa7799caaa6bad71009953,3f942c0954961527274b6865fa1fbbcf3c6ceee23daa7799caaa6bad71009953,IMG_007674__r01.npy,3f942c0954961527274b6865fa1fbbcf3c6ceee23daa7799caaa6bad71009953,147584,4x96x96,float32
IMG_007675,1,15b6a5b750512bb5e7dc578d56350bca808caffebfde4f6c68524f3fd8625f8e,15b6a5b750512bb5e7dc578d56350bca808caffebfde4f6c68524f3fd8625f8e,IMG_007675__r01.npy,15b6a5b750512bb5e7dc578d56350bca808caffebfde4f6c68524f3fd8625f8e,147584,4x96x96,float32
IMG_007676,1,5a4cd3eebe4162507424f9bc3c982195d1231fe5d1fdf80f4a0f13ebcd35e5f0,5a4cd3eebe4162507424f9bc3c982195d1231fe5d1fdf80f4a0f13ebcd35e5f0,IMG_007676__r01.npy,5a4cd3eebe4162507424f9bc3c982195d1231fe5d1fdf80f4a0f13ebcd35e5f0,147584,4x96x96,float32
